mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,N_Components/Clusters/Features,params,mean_test_score,std_test_score,rank_test_score,mean_train_score,std_train_score,Data_Perspective,Dataset,Clustering_Algorithm,Clustered_Data
0.5628968715667725,0.13408431939066928,0.008022117614746093,0.0003169600256700384,0.01,"(100, 25, 100)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.6712962962962963,0.034503348350658464,115,0.7314660833340304,0.038239461953125706,BASE,Cars,GMM,1
0.07940793037414551,0.011235804951642584,0.001103305816650391,0.00020055776542557568,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.11600918769836426,0.016863332236581048,0.0011030197143554687,0.00020058157185262268,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.7002314814814815,0.0016237319954344998,1,0.6827216984683336,0.03350783199306162,BASE,Cars,GMM,1
0.15992517471313478,0.046620766546519116,0.0014037132263183597,0.00020058191192396716,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.2159738540649414,0.044962818429570714,0.0021054744720458984,0.000491342133532061,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5752314814814815,0.2491019589359562,164,0.704855993240926,0.008843679680115103,BASE,Cars,GMM,1
0.2397355079650879,0.026269807039132908,0.0024057865142822266,0.0002003441179794425,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.6336805555555556,0.13341996202815662,145,0.7093489372025129,0.018339851871227088,BASE,Cars,GMM,1
0.3329863548278809,0.0954736247879237,0.005213785171508789,0.0005112303334582549,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.5405092592592593,0.2039035055406158,169,0.7268418058773831,0.03249032382824568,BASE,Cars,GMM,1
0.3419189453125,0.06434386511743152,0.005815505981445313,0.00040125848279421464,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.6736111111111112,0.05662859936298069,109,0.7051517027345808,0.00922017386695912,BASE,Cars,GMM,1
0.4651672840118408,0.06938396719143487,0.006717824935913086,0.0006801313546720005,0.001,"(50, 50)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.6701388888888888,0.060567148082509716,120,0.7063098633964348,0.012263781185542213,BASE,Cars,GMM,1
0.4314897537231445,0.08306740978828121,0.007720136642456054,0.0006799907634276532,0.001,"(50, 50)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.050430345535278316,0.007872859007820655,0.0006020069122314452,0.00020170352700825704,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.07820844650268555,0.016154677871378368,0.0009022235870361328,0.00020065318948865813,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.1346579074859619,0.03929475424914761,0.0014036178588867187,0.000375132717077452,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.19451704025268554,0.047071111703963095,0.0019051551818847657,0.00037548957954775696,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.6354166666666666,0.1134592522461154,141,0.7076123235990396,0.009350280955575498,BASE,Cars,GMM,1
0.23333640098571776,0.017827134821604678,0.0024999141693115234,0.0004497654513085554,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.6655092592592593,0.06981700935159453,128,0.7077570413993292,0.010445083630924522,BASE,Cars,GMM,1
0.2681131839752197,0.02349988821501177,0.005715084075927734,0.00081481014125526,0.001,"(50,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 25}",0.6082175925925926,0.09986025166048572,153,0.7188944563880779,0.008921734043917683,BASE,Cars,GMM,1
0.30360827445983884,0.06569419354887265,0.005512523651123047,0.00031982898964535745,0.001,"(50,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 30}",0.7002314814814815,0.0016237319954344998,1,0.7031260717900671,0.005902962287713838,BASE,Cars,GMM,1
0.4224273204803467,0.0327309721817151,0.006817770004272461,0.0007502912057343907,0.001,"(50,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 35}",0.6822916666666666,0.03629282489497269,102,0.7009553047857257,0.001597251198838427,BASE,Cars,GMM,1
0.4249917984008789,0.09005128099357414,0.007519674301147461,0.0007764798099690497,0.001,"(50,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 40}",0.6684027777777778,0.07226802292721372,124,0.7074680240582886,0.010688866132735229,BASE,Cars,GMM,1
0.041109466552734376,0.0067844791437311905,0.0008021831512451173,0.0002454960624973339,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.0646712303161621,0.014610531833432581,0.0011029720306396484,0.00037498003587069933,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.12743825912475587,0.04061001948415828,0.0016047954559326172,0.0002013445112252097,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.18429288864135746,0.036992319787467434,0.001904869079589844,0.0003753493165172404,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.6487268518518519,0.08004092583295086,136,0.6951665927741482,0.013903387858027454,BASE,Cars,GMM,1
0.23785271644592285,0.027570852180981573,0.002205228805541992,0.0002451075001141402,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.6099537037037037,0.11590588759669065,149,0.7074634232033661,0.021637793595636088,BASE,Cars,GMM,1
0.26211013793945315,0.02405366740109394,0.004612541198730469,0.0002003525729226477,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 25}",0.6909722222222222,0.016948541406890772,97,0.7034109065357236,0.005953506269710474,BASE,Cars,GMM,1
0.2984050750732422,0.058860650536322626,0.005518054962158204,0.000317426402567133,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 30}",0.6712962962962963,0.05641462238683189,115,0.7058700634917979,0.009352174869285109,BASE,Cars,GMM,1
0.424135684967041,0.03964475061206741,0.007117557525634766,0.0009178090521345996,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.43352599143981935,0.08357579282972108,0.00731954574584961,0.000245943601782911,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.6799768518518519,0.03139980846920455,106,0.7110803225617559,0.011463567734820651,BASE,Cars,GMM,1
0.05635037422180176,0.005606763023143307,0.0008020401000976562,0.0002455736363848502,0.001,"(25, 25)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.09636158943176268,0.01184748165946082,0.0012031078338623044,0.00024572947869302807,0.001,"(25, 25)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 5}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.14478044509887694,0.0476662971513953,0.001604318618774414,0.0003748654341156222,0.001,"(25, 25)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 10}",0.7002314814814815,0.0016237319954344998,1,0.6996536811021976,0.001560944597341551,BASE,Cars,GMM,1
0.2122901439666748,0.05392012703316651,0.001904773712158203,0.00037538762317427236,0.001,"(25, 25)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 15}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.20756635665893555,0.016802059059594532,0.002506732940673828,0.00044856735754584,0.001,"(25, 25)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 20}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.24685616493225102,0.02086350240788849,0.005013179779052734,0.0005494240648682287,0.001,"(25, 25)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 25}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.3011038303375244,0.0654607228330747,0.005815315246582031,0.00040128240610257186,0.001,"(25, 25)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 30}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.42525386810302734,0.03410920366222695,0.006918144226074219,0.0005840016525660652,0.001,"(25, 25)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 35}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.4170316219329834,0.08572883769640187,0.00852346420288086,0.00070934990263777,0.001,"(25, 25)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 40}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.10778694152832033,0.0059232848455467646,0.0009018898010253908,0.0002004866013696641,0.001,"(100, 25, 100)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 2}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.1487031936645508,0.037323781557241316,0.0017026901245117188,0.0003998870982160168,0.001,"(100, 25, 100)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 5}",0.6076388888888888,0.18546304904503527,157,0.7073228879984608,0.014288941788773,BASE,Cars,GMM,1
0.19241247177124024,0.039374360918960065,0.0016040802001953125,0.00020062925556339143,0.001,"(100, 25, 100)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 10}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.32636771202087395,0.07459954394023624,0.0024061679840087892,0.0003752608279742092,0.001,"(100, 25, 100)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 15}",0.4386574074074074,0.20631703037228047,177,0.719468517604544,0.014027457606698329,BASE,Cars,GMM,1
0.3254857540130615,0.055761170180975435,0.002807331085205078,0.0004011155025084837,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 20}",0.4409722222222222,0.2183543341092582,173,0.7306069782421388,0.024770521910881905,BASE,Cars,GMM,1
0.3462381362915039,0.05507950742689971,0.004913043975830078,0.00037561714499711416,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.6047453703703703,0.1899028374660445,161,0.7132374961310993,0.02560668546046192,BASE,Cars,GMM,1
0.4197148323059082,0.09285354976959452,0.006719970703125,0.0005102344892753862,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.6510416666666666,0.06037467874893587,133,0.7168619241611804,0.02012281774604789,BASE,Cars,GMM,1
0.480979061126709,0.023105466611606902,0.0073201656341552734,0.0009292648123291095,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.7002314814814815,0.0016237319954344998,1,0.701100022586015,0.001879177128701568,BASE,Cars,GMM,1
0.5536779403686524,0.11772397454841887,0.008326911926269531,0.000813155518731984,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.6730324074074074,0.032433780383063465,113,0.7314660833340304,0.038239461953125706,BASE,Cars,GMM,1
0.07339496612548828,0.005176986207763256,0.0009051799774169922,0.0002019689139162077,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.1130061149597168,0.01587983921815037,0.0011972904205322266,0.0003966084112794188,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.7002314814814815,0.0016237319954344998,1,0.6827216984683336,0.03350783199306162,BASE,Cars,GMM,1
0.16282958984375,0.04267672542104151,0.0017040252685546875,0.000400877069800189,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.2266068458557129,0.04324676162517135,0.0021056175231933595,0.00037514545134354724,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5752314814814815,0.2491019589359562,164,0.704855993240926,0.008843679680115103,BASE,Cars,GMM,1
0.2381350040435791,0.023137585485152608,0.0021052837371826174,0.00020060576082290546,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.6336805555555556,0.13341996202815662,145,0.7093489372025129,0.018339851871227088,BASE,Cars,GMM,1
0.3299247741699219,0.09060499719094088,0.004912614822387695,0.0006650525471647352,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.5405092592592593,0.2039035055406158,169,0.7265523702768042,0.032096637052318036,BASE,Cars,GMM,1
0.3361074924468994,0.05993098338268168,0.005821323394775391,0.000682086772304782,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.6736111111111112,0.05662859936298069,109,0.7051517027345808,0.00922017386695912,BASE,Cars,GMM,1
0.4682547092437744,0.06861889940321209,0.007319259643554688,0.0010801204370625814,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.6701388888888888,0.060567148082509716,120,0.7063098633964348,0.012263781185542213,BASE,Cars,GMM,1
0.43631768226623535,0.08392990553447836,0.00812182426452637,0.0009193626254100117,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.04913067817687988,0.004880782113624512,0.0007019996643066406,0.0002456910849647563,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.07670469284057617,0.01664198530056994,0.0010025978088378906,1.7841612752790173e-07,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.1311509609222412,0.03906529325085384,0.0012032508850097655,0.00040175918655277595,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.20255932807922364,0.047388697610159736,0.002109527587890625,0.0004905708238453483,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.6354166666666666,0.1134592522461154,141,0.7076123235990396,0.009350280955575498,BASE,Cars,GMM,1
0.2251443862915039,0.02281866587799945,0.0020027637481689455,4.7978444015904485e-06,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.6655092592592593,0.06981700935159453,128,0.7077570413993292,0.010445083630924522,BASE,Cars,GMM,1
0.2648503303527832,0.021519471104919474,0.005315446853637695,0.0008130772216622685,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 25}",0.6082175925925926,0.09986025166048572,153,0.7188944563880779,0.008921734043917683,BASE,Cars,GMM,1
0.2988897800445557,0.06871633485952862,0.0062168121337890635,0.0006798434507968611,0.0001,"(50,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 30}",0.7002314814814815,0.0016237319954344998,1,0.7031260717900671,0.005902962287713838,BASE,Cars,GMM,1
0.4332709789276123,0.04052736424846078,0.007520008087158203,0.0008967615345257453,0.0001,"(50,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 35}",0.6822916666666666,0.03629282489497269,102,0.7009553047857257,0.001597251198838427,BASE,Cars,GMM,1
0.4190411567687988,0.08343124478724283,0.0073182106018066405,0.0008722418302208139,0.0001,"(50,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 40}",0.6660879629629629,0.07683285906891854,127,0.7077574596588676,0.0112068898430232,BASE,Cars,GMM,1
0.0456207275390625,0.007347825277423089,0.000804901123046875,0.00024229986484545888,0.0001,"(25,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.0646697998046875,0.0148401773320536,0.0011031627655029297,0.0004911959489175986,0.0001,"(25,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.12653441429138185,0.03718052763039671,0.0017055511474609376,0.0004030943304668698,0.0001,"(25,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.7002314814814815,0.0016237319954344998,1,0.7002317157842785,0.00040487523317969123,BASE,Cars,GMM,1
0.18039512634277344,0.042244737228714635,0.0020056247711181642,0.0003172605277804156,0.0001,"(25,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.6487268518518519,0.08004092583295086,136,0.6951665927741482,0.013903387858027454,BASE,Cars,GMM,1
0.2404595851898193,0.0322619494226258,0.0022057056427001952,0.0002456904834245336,0.0001,"(25,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.6099537037037037,0.11590588759669065,149,0.7074634232033661,0.021637793595636088,BASE,Cars,GMM,1
